Covariate,Beta,HR,p.val,LB,UB,logLB,logUB
menopause,0.10000625136513973,1.1051778269241932,0.6922308301100547,0.6735599170883928,1.813376951533463,-0.39517832333464886,0.5951908260649283
hormone,-0.265162173859783,0.7670815393140509,0.11579962066490099,0.551215993742943,1.0674836990140346,-0.5956285434791534,0.06530419575958714
